timestamp,open,high,low,close
2025-07-30 22:56:15+00:00,1.14236,1.14236,1.14236,1.14236
2025-07-30 22:56:25+00:00,1.14236,1.14236,1.14236,1.14236
2025-07-30 22:56:30+00:00,1.14236,1.14236,1.14236,1.14236
2025-07-30 22:56:35+00:00,1.14236,1.14236,1.14234,1.14234
2025-07-30 22:56:40+00:00,1.14236,1.14242,1.14236,1.14238
2025-07-30 22:56:45+00:00,1.14238,1.14238,1.14237,1.14237
2025-07-30 22:56:50+00:00,1.14239,1.14239,1.14239,1.14239
2025-07-30 22:57:00+00:00,1.14238,1.14239,1.14238,1.14239
2025-07-30 22:57:05+00:00,1.14238,1.14238,1.14238,1.14238
2025-07-30 22:57:15+00:00,1.14238,1.14238,1.14238,1.14238
2025-07-30 22:57:20+00:00,1.14239,1.14239,1.14238,1.14238
2025-07-30 22:57:25+00:00,1.14238,1.1424,1.14237,1.1424
2025-07-30 22:57:30+00:00,1.1424,1.14246,1.1424,1.1424
2025-07-30 22:57:35+00:00,1.1424,1.14241,1.1424,1.14241
2025-07-30 22:57:45+00:00,1.1424,1.1424,1.1424,1.1424
2025-07-30 22:58:15+00:00,1.14238,1.14238,1.14238,1.14238
2025-07-30 22:58:35+00:00,1.1424,1.1424,1.1424,1.1424
2025-07-30 22:58:55+00:00,1.1424,1.1424,1.1424,1.1424
2025-07-30 22:59:00+00:00,1.14239,1.1424,1.14237,1.14237
2025-07-30 22:59:20+00:00,1.14236,1.14236,1.14236,1.14236
2025-07-30 22:59:25+00:00,1.14234,1.14236,1.14234,1.14236
2025-07-30 22:59:30+00:00,1.14235,1.14236,1.14235,1.14236
2025-07-30 22:59:55+00:00,1.14234,1.14234,1.14228,1.14228
2025-07-30 23:00:00+00:00,1.1423,1.1423,1.14222,1.14226
2025-07-30 23:00:05+00:00,1.14226,1.14226,1.14213,1.14213
2025-07-30 23:00:10+00:00,1.14214,1.14216,1.14214,1.14216
2025-07-30 23:00:15+00:00,1.14216,1.14216,1.14214,1.14214
2025-07-30 23:00:20+00:00,1.14213,1.14214,1.14213,1.14213
2025-07-30 23:00:30+00:00,1.14214,1.14214,1.14214,1.14214
2025-07-30 23:00:35+00:00,1.14214,1.14214,1.14214,1.14214
2025-07-30 23:00:50+00:00,1.14214,1.14214,1.14214,1.14214
2025-07-30 23:00:55+00:00,1.14214,1.14214,1.14214,1.14214
2025-07-30 23:01:00+00:00,1.14214,1.14214,1.14214,1.14214
2025-07-30 23:01:05+00:00,1.14212,1.14212,1.14211,1.14212
2025-07-30 23:01:15+00:00,1.14212,1.14212,1.14212,1.14212
2025-07-30 23:01:20+00:00,1.14212,1.14212,1.14202,1.14204
2025-07-30 23:01:25+00:00,1.14206,1.14206,1.14206,1.14206
2025-07-30 23:01:40+00:00,1.14206,1.14206,1.14206,1.14206
2025-07-30 23:01:45+00:00,1.14207,1.14207,1.14206,1.14206
2025-07-30 23:01:50+00:00,1.14204,1.14204,1.14202,1.14202
2025-07-30 23:01:55+00:00,1.14203,1.14206,1.14203,1.14206
2025-07-30 23:02:00+00:00,1.14206,1.14214,1.14206,1.14214
2025-07-30 23:02:05+00:00,1.14213,1.14214,1.14209,1.14209
2025-07-30 23:02:10+00:00,1.1421,1.14212,1.14208,1.14211
2025-07-30 23:02:15+00:00,1.14212,1.14212,1.14203,1.14204
2025-07-30 23:02:20+00:00,1.14206,1.14207,1.14204,1.14204
2025-07-30 23:02:25+00:00,1.14201,1.14201,1.14196,1.14196
2025-07-30 23:02:30+00:00,1.14196,1.14196,1.14195,1.14196
2025-07-30 23:02:35+00:00,1.14195,1.14195,1.14194,1.14194
2025-07-30 23:02:40+00:00,1.14194,1.142,1.14194,1.14199
2025-07-30 23:02:45+00:00,1.14198,1.14199,1.14198,1.14198
2025-07-30 23:02:50+00:00,1.14201,1.14206,1.14201,1.14206
2025-07-30 23:02:55+00:00,1.14206,1.14206,1.14206,1.14206
2025-07-30 23:03:00+00:00,1.14206,1.14211,1.14206,1.14211
2025-07-30 23:03:05+00:00,1.1421,1.14216,1.1421,1.14216
2025-07-30 23:03:10+00:00,1.14216,1.1422,1.14216,1.1422
2025-07-30 23:03:15+00:00,1.1422,1.14221,1.14217,1.14217
2025-07-30 23:03:20+00:00,1.14218,1.14218,1.14218,1.14218
2025-07-30 23:03:25+00:00,1.1422,1.14224,1.1422,1.14222
2025-07-30 23:03:30+00:00,1.14222,1.14222,1.14222,1.14222
2025-07-30 23:03:35+00:00,1.14222,1.14222,1.14221,1.14222
2025-07-30 23:03:40+00:00,1.14222,1.14222,1.14222,1.14222
2025-07-30 23:03:45+00:00,1.14224,1.14224,1.14224,1.14224
2025-07-30 23:03:55+00:00,1.14224,1.14226,1.14224,1.14225
2025-07-30 23:04:00+00:00,1.14226,1.14226,1.14225,1.14225
2025-07-30 23:04:10+00:00,1.14227,1.14228,1.14226,1.14226
2025-07-30 23:04:15+00:00,1.14227,1.14228,1.14226,1.14226
2025-07-30 23:04:20+00:00,1.14227,1.14228,1.14226,1.14227
2025-07-30 23:04:25+00:00,1.14226,1.14228,1.14226,1.14226
2025-07-30 23:04:30+00:00,1.14226,1.14228,1.14226,1.14228
2025-07-30 23:04:35+00:00,1.14228,1.14228,1.14226,1.14227
2025-07-30 23:04:40+00:00,1.14228,1.14234,1.14227,1.14232
2025-07-30 23:04:45+00:00,1.14233,1.14234,1.14232,1.14233
2025-07-30 23:04:50+00:00,1.14232,1.14236,1.14232,1.14234
2025-07-30 23:04:55+00:00,1.14233,1.14233,1.1423,1.1423
2025-07-30 23:05:00+00:00,1.14233,1.14233,1.14232,1.14233
2025-07-30 23:05:05+00:00,1.14232,1.14232,1.14232,1.14232
2025-07-30 23:05:15+00:00,1.14232,1.14232,1.14232,1.14232
2025-07-30 23:05:20+00:00,1.14232,1.14232,1.14232,1.14232
2025-07-30 23:05:30+00:00,1.14234,1.14235,1.14233,1.14233
2025-07-30 23:05:40+00:00,1.14234,1.14234,1.14233,1.14233
2025-07-30 23:05:50+00:00,1.14234,1.14238,1.14234,1.14238
2025-07-30 23:05:55+00:00,1.14237,1.14237,1.14236,1.14236
2025-07-30 23:06:00+00:00,1.14236,1.14236,1.14232,1.14232
2025-07-30 23:06:05+00:00,1.14232,1.14233,1.14231,1.14232
2025-07-30 23:06:15+00:00,1.14232,1.14232,1.14232,1.14232
2025-07-30 23:06:20+00:00,1.14231,1.14232,1.14231,1.14232
2025-07-30 23:06:35+00:00,1.14231,1.14232,1.14231,1.14231
2025-07-30 23:06:40+00:00,1.1423,1.14232,1.1423,1.14232
2025-07-30 23:06:45+00:00,1.14232,1.14235,1.14232,1.14234
2025-07-30 23:06:50+00:00,1.14235,1.14237,1.14232,1.14232
2025-07-30 23:07:00+00:00,1.1423,1.14231,1.1423,1.1423
